733;174;688;0;0;4777;682;47;9
734;174;688;0;0;4777;682;47;9
735;174;688;0;0;4777;682;47;9
736;174;688;0;0;4777;682;47;9
737;174;688;0;0;4777;682;47;9
738;174;688;0;0;4777;682;47;9
739;174;688;0;0;4777;682;47;9
740;174;688;0;0;4777;682;47;9
741;174;688;0;0;4777;682;47;9
742;174;688;0;0;4777;682;47;9
743;174;688;0;0;4777;682;47;9
744;174;688;0;0;4777;682;47;9
745;174;688;0;0;4777;682;47;9
746;174;688;0;0;4777;682;47;9
747;174;688;0;0;4777;682;47;9
748;174;688;0;0;4777;682;47;9
749;174;688;0;0;4777;682;47;9
